roi,x,1,2
1,0.676190476,0.100103397,0.556360286
1,0.677777778,0.102946808,0.60451197
1,0.679365079,0.129389576,0.635446091
1,0.680952381,0.147416995,0.645204727
1,0.682539683,0.159508674,0.685469315
1,0.684126984,0.200015318,0.70848608
1,0.685714286,0.202274729,0.730489157
1,0.687301587,0.211829357,0.786098255
1,0.688888889,0.222686018,0.797760204
1,0.69047619,0.215074867,0.795336431
1,0.692063492,0.19636771,0.825656287
1,0.693650794,0.195783709,0.798005304
1,0.695238095,0.193141347,0.803131236
1,0.696825397,0.200819515,0.80914528
1,0.698412698,0.184735572,0.85490345
1,0.7,0.182887834,0.906276241
1,0.701587302,0.151064604,0.862483414
1,0.703174603,0.13705817,0.779008492
1,0.704761905,0.09613028,0.781341487
1,0.706349206,0.108423008,0.680435674
1,0.707936508,0.086412898,0.647690532
1,0.70952381,0.090318998,0.672395768
1,0.711111111,0.071832038,0.773761523
1,0.712698413,0.040745989,0.86159379
1,0.714285714,0.025284341,0.869418854
1,0.715873016,0.022450504,0.870677643
1,0.717460317,0.035403822,0.813197005
1,0.719047619,0.012369318,0.788338959
1,0.720634921,0.015653123,0.76295894
1,0.722222222,0.033211427,0.773669232
1,0.723809524,0.038409987,0.829461399
1,0.725396825,0.041808678,0.809299602
1,0.726984127,0.069984299,0.824551821
1,0.728571429,0.065733543,0.865091769
1,0.73015873,0.069658791,0.90615369
1,0.731746032,0.058553211,0.895842821
1,0.733333333,0.044489335,0.841645321
1,0.734920635,0.047600812,0.830965288
1,0.736507937,0.047715697,0.858770593
1,0.738095238,0.039654578,0.841737612
1,0.73968254,0.037519626,0.819088498
1,0.741269841,0.03283805,0.810679428
1,0.742857143,0.070185348,0.81433173
1,0.744444444,0.079854862,0.722603574
1,0.746031746,0.08639375,0.733651258
1,0.747619048,0.075776433,0.744207228
1,0.749206349,0.058294719,0.796623966
1,0.750793651,0.03268487,0.899770483
1,0.752380952,0.052234519,0.865368642
1,0.753968254,0.08963926,0.822003985
1,0.755555556,0.044202122,0.788338959
1,0.757142857,0.042411826,0.800828501
1,0.758730159,0.073794662,0.757557648
1,0.76031746,0.067447248,0.744668683
1,0.761904762,0.040506644,0.714317054
1,0.763492063,0.058763834,0.612706198
1,0.765079365,0.049036878,0.545895094
1,0.766666667,0.067093019,0.532698997
1,0.768253968,0.083253552,0.507933242
1,0.76984127,0.051612224,0.491115102
1,0.771428571,0.038936545,0.491239165
1,0.773015873,0.038295102,0.51440874
1,0.774603175,0.039463103,0.54497521
1,0.776190476,0.031325393,0.579039659
1,0.777777778,0.023111094,0.583521067
1,0.779365079,0.026988473,0.655854501
1,0.780952381,0.030952016,0.673407943
1,0.782539683,0.044278712,0.631303587
1,0.784126984,0.027610769,0.59969317
1,0.785714286,0.044939302,0.482338381
1,0.787301587,0.067265347,0.564032541
1,0.788888889,0.049036878,0.590793899
1,0.79047619,0.042900088,0.638975842
1,0.792063492,0.024930111,0.597207366
1,0.793650794,0.051344158,0.514653841
1,0.795238095,0.045925401,0.491699107
1,0.796825397,0.069524758,0.481755889
1,0.798412698,0.090845556,0.448826165
1,0.8,0.068749282,0.431365014
1,0.801587302,0.074838203,0.42765068
1,0.803174603,0.044719105,0.447444826
1,0.804761905,0.025437522,0.352554569
1,0.806349206,0.034781526,0.238576722
1,0.807936508,0.03565274,0.114806953
1,0.80952381,0.027735228,0.092589034
1,0.811111111,0.037988741,0.083597472
1,0.812698413,0.041444874,0.050637489
1,0.814285714,0.025360931,0.03391164
1,0.815873016,0.034590051,0.050023224
1,0.817460317,0.03780684,0.079975429
1,0.819047619,0.042718186,0.041061921
1,0.820634921,0.026452342,0.055577325
1,0.822222222,0.037940872,0.070676735
1,0.823809524,0.028702179,0.111156164
1,0.825396825,0.024058898,0.08329034
1,0.826984127,0.022450504,0.054195987
1,0.828571429,0.006759086,0.057235537
1,0.83015873,0.017204075,0.055761907
1,0.831746032,0.029152146,0.067086465
1,0.833333333,0.019827289,0.06993992
1,0.834920635,0.009066365,0.05953676
1,0.836507937,0.007668594,0.039588291
1,0.838095238,0.011823613,0.029707105
1,0.83968254,0.013824532,0.033634767
1,0.841269841,0.01493509,0.02016331
1,0.842857143,0.009162103,0.054902542
1,0.844444444,0.005964462,0.054288278
1,0.846031746,0.014992532,0.046493472
1,0.847619048,0.010579022,0.02884774
1,0.849206349,0.021244208,0.009176144
1,0.850793651,0.000584,0.017278082
1,0.852380952,0.010272661,0.021298035
1,0.853968254,0.008989775,0.027405882
1,0.855555556,0.004135871,0.009513536
1,0.857142857,0.010272661,0.014117494
1,0.858730159,0.010741776,0.021727717
1,0.86031746,0.0033221,0.021113453
1,0.861904762,0.005102822,0.029430232
1,0.863492063,0.007946234,0.037869561
1,0.865079365,0.003685904,0.065889708
1,0.866666667,0.011498104,0.01868968
1,0.868253968,0.022603684,0.002792937
1,0.86984127,0.016055222,0.019119362
1,0.871428571,0.02173247,0.042933461
1,0.873015873,0.020449584,0.05432005
1,0.874603175,0.017596599,0.039281159
1,0.876190476,0.027515031,0.028356025
1,0.877777778,0.018161452,0.006536017
1,0.879365079,0.024623751,0.036519995
1,0.880952381,0.019501781,0.031363803
1,0.882539683,0.018659288,0.009973478
1,0.884126984,0.026356604,0.006997472
1,0.885714286,0.005188986,0.007641996
1,0.887301587,0.004451806,0.020838093
1,0.888888889,0.011593842,0.024458623
1,0.89047619,0.003810363,0.01015806
1,0.892063492,0.001129706,0.016756108
1,0.893650794,0.004451806,0.034708973
1,0.895238095,0.008836595,0.024458623
1,0.896825397,0.000813771,0.008808493
1,0.898412698,0.004796462,0.000921397
1,0.9,0.009860989,0.008654171
1,0.901587302,0.002776395,0.010618002
1,0.903174603,0.00895148,0.011354816
1,0.904761905,0.011421514,0
1,0.906349206,0.003417838,0
1,0.907936508,0.003283805,0.014547177
1,0.90952381,0.004853904,0.022617342
1,0.911111111,0.006701643,0.018259997
1,0.912698413,0,0.009973478
1,0.914285714,0,0.00521671
1,0.915873016,0,0.00521671
1,0.917460317,0,0
1,0.919047619,0,0
1,0.920634921,0.011124727,0.009298694
1,0.922222222,0.004470953,0.000429683
1,0.923809524,0.003551871,0.003038038
1,0.925396825,0.009497185,0
1,0.926984127,0.003283805,0
1,0.928571429,0.001924329,0.002977519
1,0.93015873,0.002489182,0.009605827
1,0.931746032,0,0.009543795
1,0.933333333,0,0
1,0.934920635,0,0
1,0.936507937,0.003982691,0
1,0.938095238,0.004097576,0
1,0.93968254,0,0.004389117
1,0.941269841,0.000373377,0.006290916
1,0.942857143,0.004193314,0.021237516
1,0.944444444,0.000928656,0.020500701
1,0.946031746,0,0.018259997
1,0.947619048,0,0.010649774
1,0.949206349,0,0
1,0.950793651,0.006404856,0.00521671
1,0.952380952,0,0.003038038
1,0.953968254,0.00339869,0
1,0.955555556,0,0.001074206
1,0.957142857,0.003264657,0.018474839
1,0.958730159,0.001962624,0.006505758
1,0.96031746,0.003302953,0
1,0.961904762,0.001924329,0
1,0.963492063,0,0
1,0.965079365,0,0.009943218
1,0.966666667,0.001550952,0.005493583
1,0.968253968,0.000928656,0.015159928
1,0.96984127,0.000268066,0.011324557
1,0.971428571,0.001924329,0
1,0.973015873,0,0.005371032
1,0.974603175,0,0
1,0.976190476,0,0
1,0.977777778,0,0.008316779
1,0.979365079,0,0.01015806
1,0.980952381,0,0.005431551
1,0.982539683,0,0.003252879
1,0.984126984,0,0
1,0.985714286,0.001550952,0.002977519
1,0.987301587,0.000928656,0.011569658
1,0.988888889,0,0
1,0.99047619,0,0
1,0.992063492,0,0
1,0.993650794,0,0
1,0.995238095,0,0
1,0.996825397,0,0
1,0.998412698,0,0
1,1,0,0
2,0,0.003115416,0
2,0.002739726,0.048636946,0
2,0.005479452,0.087551238,0
2,0.008219178,0.160507841,0
2,0.010958904,0.184181215,0
2,0.01369863,0.236377453,0
2,0.016438356,0.290176378,0
2,0.019178082,0.315963784,0
2,0.021917808,0.341884945,0
2,0.024657534,0.373123145,0
2,0.02739726,0.380354177,0
2,0.030136986,0.405896564,0
2,0.032876712,0.423629105,0
2,0.035616438,0.468483046,0
2,0.038356164,0.490577405,0
2,0.04109589,0.522638255,0.000206485
2,0.043835616,0.579507617,0.001477164
2,0.046575342,0.59915415,0
2,0.049315068,0.620090882,0
2,0.052054795,0.716609594,0
2,0.054794521,0.724040666,0
2,0.057534247,0.721704104,0
2,0.060273973,0.717699753,0
2,0.063013699,0.708665994,0
2,0.065753425,0.644386866,0.000206485
2,0.068493151,0.613794948,0.001477164
2,0.071232877,0.593280786,0
2,0.073972603,0.616197796,0
2,0.076712329,0.576215835,0
2,0.079452055,0.624719027,0
2,0.082191781,0.652664261,0
2,0.084931507,0.647836076,0.005805412
2,0.087671233,0.679630601,0.020616755
2,0.090410959,0.719145012,0.029392378
2,0.093150685,0.641872753,0.03753266
2,0.095890411,0.638736031,0.049484978
2,0.098630137,0.62718816,0.053908527
2,0.101369863,0.69763065,0.055901904
2,0.104109589,0.708198444,0.054250022
2,0.106849315,0.745511232,0.051708665
2,0.109589041,0.715074376,0.052907868
2,0.112328767,0.692046102,0.056457825
2,0.115068493,0.710735046,0.054400915
2,0.117808219,0.659761538,0.044219605
2,0.120547945,0.668350238,0.040050192
2,0.123287671,0.672110754,0.050414162
2,0.126027397,0.591434263,0.079925665
2,0.128767123,0.614195028,0.087851521
2,0.131506849,0.531828259,0.085850203
2,0.134246575,0.52319458,0.091671498
2,0.136986301,0.548159336,0.100733023
2,0.139726027,0.61653159,0.098406093
2,0.142465753,0.590744184,0.106768744
2,0.145205479,0.642274017,0.103806476
2,0.147945205,0.619289538,0.098747588
2,0.150684932,0.606407672,0.096436542
2,0.153424658,0.652041651,0.094522582
2,0.156164384,0.707753385,0.085183097
2,0.15890411,0.647747301,0.093093069
2,0.161643836,0.64024876,0.095864736
2,0.164383562,0.66169802,0.088478919
2,0.167123288,0.636355674,0.082522614
2,0.169863014,0.653465604,0.079758889
2,0.17260274,0.673957277,0.084357156
2,0.175342466,0.638869786,0.07588332
2,0.178082192,0.662053121,0.072547789
2,0.180821918,0.608321664,0.069101075
2,0.183561644,0.632973932,0.07656631
2,0.18630137,0.602892176,0.07867087
2,0.189041096,0.568962313,0.06533669
2,0.191780822,0.616019062,0.07565301
2,0.194520548,0.650105169,0.07337373
2,0.197260274,0.637423343,0.073040177
2,0.2,0.627989503,0.092283012
2,0.202739726,0.632350139,0.113082427
2,0.205479452,0.719635051,0.117974539
2,0.208219178,0.612793565,0.132920892
2,0.210958904,0.582177974,0.139186925
2,0.21369863,0.592524422,0.18194525
2,0.216438356,0.51787754,0.197121914
2,0.219178082,0.504015596,0.215475273
2,0.221917808,0.551784913,0.220399152
2,0.224657534,0.561908831,0.227022562
2,0.22739726,0.612748585,0.228174115
2,0.230136986,0.606073877,0.245653883
2,0.232876712,0.600868103,0.267453958
2,0.235616438,0.621582305,0.25910719
2,0.238356164,0.594414741,0.256931153
2,0.24109589,0.59935419,0.265603532
2,0.243835616,0.619111988,0.281232876
2,0.246575342,0.619713292,0.318265206
2,0.249315068,0.57650465,0.336332664
2,0.252054795,0.594325966,0.348999738
2,0.254794521,0.609455619,0.358585417
2,0.257534247,0.719635051,0.345227412
2,0.260273973,0.786694617,0.333195677
2,0.263013699,0.815841275,0.337285672
2,0.265753425,0.808966527,0.317788702
2,0.268493151,0.862497943,0.330328709
2,0.271232877,0.876648703,0.309846963
2,0.273972603,0.886861396,0.311848281
2,0.276712329,0.91502916,0.315970044
2,0.279452055,0.969940734,0.308012421
2,0.282191781,1,0.321132174
2,0.284931507,0.946757399,0.310029623
2,0.287671233,0.960529384,0.291501545
2,0.290410959,0.93770115,0.282376486
2,0.293150685,0.851173785,0.275260688
2,0.295890411,0.860985215,0.282154117
2,0.298630137,0.8600513,0.299006488
2,0.301369863,0.850127422,0.281066099
2,0.304109589,0.814462301,0.287633918
2,0.306849315,0.779708604,0.30408126
2,0.309589041,0.744131075,0.315652374
2,0.312328767,0.636978283,0.313984609
2,0.315068493,0.597151383,0.308488925
2,0.317808219,0.575748286,0.25481865
2,0.320547945,0.508799985,0.256661134
2,0.323287671,0.495094285,0.25828919
2,0.326027397,0.498431047,0.279469809
2,0.328767123,0.488152068,0.280335459
2,0.331506849,0.45497857,0.271988691
2,0.334246575,0.449794101,0.289937022
2,0.336986301,0.461987072,0.309306924
2,0.339726027,0.436644725,0.305534598
2,0.342465753,0.420847483,0.310220224
2,0.345205479,0.456602563,0.307011762
2,0.347945205,0.517766275,0.298950896
2,0.350684932,0.484502818,0.274545931
2,0.353424658,0.466815257,0.250720713
2,0.356164384,0.479519573,0.260076082
2,0.35890411,0.436933541,0.272187234
2,0.361643836,0.45006161,0.260925848
2,0.364383562,0.466413993,0.25527133
2,0.367123288,0.454444735,0.259909305
2,0.369863014,0.41023471,0.271956924
2,0.37260274,0.436599746,0.299490935
2,0.375342466,0.410368464,0.345346538
2,0.378082192,0.436310931,0.392949324
2,0.380821918,0.435620852,0.418331123
2,0.383561644,0.456557584,0.443466728
2,0.38630137,0.496073179,0.471366059
2,0.389041096,0.520480427,0.491609552
2,0.391780822,0.568094684,0.513004598
2,0.394520548,0.551584873,0.502894764
2,0.397260274,0.582556748,0.503617462
2,0.4,0.546467873,0.515395062
2,0.402739726,0.511981686,0.503895423
2,0.405479452,0.48621677,0.509152855
2,0.408219178,0.405472811,0.491609552
2,0.410958904,0.40489518,0.474487162
2,0.41369863,0.393747389,0.432364176
2,0.416438356,0.40594036,0.460430283
2,0.419178082,0.404005061,0.493221725
2,0.421917808,0.404316366,0.484446103
2,0.424657534,0.425898197,0.452917398
2,0.42739726,0.457247663,0.42836154
2,0.430136986,0.49540559,0.423644147
2,0.432876712,0.486038036,0.434031942
2,0.435616438,0.463499801,0.473073533
2,0.438356164,0.486750605,0.507961594
2,0.44109589,0.479208268,0.552252674
2,0.443835616,0.468483046,0.576165252
2,0.446575342,0.492668948,0.569255938
2,0.449315068,0.496650809,0.553864847
2,0.452054795,0.492846498,0.501878221
2,0.454794521,0.415819259,0.471294583
2,0.457534247,0.410857319,0.454108659
2,0.460273973,0.40104589,0.465965676
2,0.463013699,0.336544232,0.468102004
2,0.465753425,0.356792068,0.445904842
2,0.468493151,0.363710612,0.450320449
2,0.471232877,0.341483681,0.432316526
2,0.473972603,0.313672202,0.415019418
2,0.476712329,0.272332573,0.426304629
2,0.479452055,0.265724151,0.438018695
2,0.482191781,0.274269055,0.458095412
2,0.484931507,0.22122531,0.477910052
2,0.487671233,0.197864425,0.490076797
2,0.490410959,0.166002431,0.504451345
2,0.493150685,0.128000748,0.511170056
2,0.495890411,0.118500623,0.570431316
2,0.498630137,0.118968172,0.592834963
2,0.501369863,0.099121599,0.596448454
2,0.504109589,0.100634328,0.590778052
2,0.506849315,0.121037225,0.588689375
2,0.509589041,0.115986511,0.593946806
2,0.512328767,0.109868127,0.605255843
2,0.515068493,0.1131824,0.595328669
2,0.517808219,0.109311803,0.6178435
2,0.520547945,0.116586631,0.618740917
2,0.523287671,0.114161294,0.640008895
2,0.526027397,0.062542686,0.695839323
2,0.528767123,0.055379123,0.724699604
2,0.531506849,0.039670656,0.727757173
2,0.534246575,0.059405964,0.725803505
2,0.536986301,0.051641097,0.722412383
2,0.539726027,0.041362119,0.706743331
2,0.542465753,0.082322973,0.71536806
2,0.545205479,0.053643865,0.713890896
2,0.547945205,0.061052447,0.754282583
2,0.550684932,0.075803326,0.786692821
2,0.553424658,0.087707482,0.804506143
2,0.556164384,0.07700475,0.816521995
2,0.55890411,0.124462762,0.811073961
2,0.561643836,0.111113347,0.838647681
2,0.564383562,0.094849739,0.866380235
2,0.567123288,0.056714301,0.911131936
2,0.569863014,0.055890468,0.932598458
2,0.57260274,0.050394694,0.977056315
2,0.575342466,0.08047645,0.985657219
2,0.578082192,0.09949919,1
2,0.580821918,0.117165445,0.979343536
2,0.583561644,0.071131386,0.953588475
2,0.58630137,0.073845538,0.898250435
2,0.589041096,0.083769417,0.859629756
2,0.591780822,0.084637046,0.79476957
2,0.594520548,0.106463896,0.741377256
2,0.597260274,0.124707782,0.718918017
2,0.6,0.11278232,0.702399199
2,0.602739726,0.136433204,0.719743958
2,0.605479452,0.140816329,0.746404377
2,0.608219178,0.141728938,0.761477799
2,0.610958904,0.127555689,0.782991971
2,0.61369863,0.120124617,0.790250721
2,0.616438356,0.110134453,0.786708705
2,0.619178082,0.101101877,0.812225514
2,0.621917808,0.179596866,0.808381712
2,0.624657534,0.13563186,0.790052177
2,0.62739726,0.13932609,0.79563522
2,0.630136986,0.123551337,0.797580946
2,0.632876712,0.128713317,0.781363914
2,0.635616438,0.147847321,0.771555866
2,0.638356164,0.120013352,0.729210512
2,0.64109589,0.124285212,0.678494564
2,0.643835616,0.102903421,0.634267017
2,0.646575342,0.107020221,0.635220026
2,0.649315068,0.087306219,0.63021673
2,0.652054795,0.086951118,0.62935108
2,0.654794521,0.071954036,0.651159097
2,0.657534247,0.117966789,0.651190864
2,0.660273973,0.091756813,0.691884337
2,0.663013699,0.097475116,0.709006727
2,0.665753425,0.073556723,0.709713541
2,0.668493151,0.094627209,0.724278692
2,0.671232877,0.091222978,0.723595702
2,0.673972603,0.109489353,0.715042449
2,0.676712329,0.127421934,0.684633528
2,0.679452055,0.154010684,0.663286133
2,0.682191781,0.159772783,0.656297402
2,0.684931507,0.152164161,0.674555461
2,0.687671233,0.184158725,0.716606971
2,0.690410959,0.151006533,0.724953739
2,0.693150685,0.1399487,0.752154197
2,0.695890411,0.116697896,0.756244193
2,0.698630137,0.109466864,0.754298466
2,0.701369863,0.057736991,0.734031148
2,0.704109589,0.034063617,0.725652612
2,0.706849315,0.024829818,0.700159629
2,0.709589041,0.02224942,0.651564126
2,0.712328767,0.041562159,0.655479403
2,0.715068493,0.048948251,0.65710746
2,0.717808219,0.029124168,0.664628287
2,0.720547945,0.050973508,0.681186814
2,0.723287671,0.055845489,0.69646672
2,0.726027397,0.064856758,0.702200656
2,0.728767123,0.042718603,0.711841928
2,0.731506849,0.034842471,0.737358736
2,0.734246575,0.061141222,0.738478522
2,0.736986301,0.068662253,0.712215189
2,0.739726027,0.049949635,0.726859757
2,0.742465753,0.074268108,0.749318996
2,0.745205479,0.082656768,0.763868262
2,0.747945205,0.105417533,0.769721324
2,0.750684932,0.056780587,0.763391758
2,0.753424658,0.091689344,0.75888085
2,0.756164384,0.092201872,0.77075375
2,0.75890411,0.082411749,0.766941716
2,0.761643836,0.104972474,0.745165466
2,0.764383562,0.105751328,0.748223036
2,0.767123288,0.146557122,0.769602198
2,0.769863014,0.136321939,0.777321569
2,0.77260274,0.129558456,0.797890674
2,0.775342466,0.147113446,0.819762224
2,0.778082192,0.138947316,0.822295639
2,0.780821918,0.140750043,0.820921718
2,0.783561644,0.16693753,0.827314818
2,0.78630137,0.129047111,0.812908503
2,0.789041096,0.123038809,0.774796096
2,0.791780822,0.097496422,0.72006957
2,0.794520548,0.076337161,0.669512457
2,0.797260274,0.0898878,0.64208963
2,0.8,0.095738674,0.637578722
2,0.802739726,0.1080654,0.602095031
2,0.805479452,0.09865405,0.562044839
2,0.808219178,0.142974157,0.567373746
2,0.810958904,0.129824782,0.597989152
2,0.81369863,0.12708814,0.599617208
2,0.816438356,0.12644304,0.601142022
2,0.819178082,0.087907522,0.585226776
2,0.821917808,0.108555439,0.569637142
2,0.824657534,0.110000698,0.565983942
2,0.82739726,0.102013302,0.546653748
2,0.830136986,0.057825766,0.51191658
2,0.832876712,0.057470666,0.478728051
2,0.835616438,0.055356633,0.458055703
2,0.838356164,0.056691812,0.452274117
2,0.84109589,0.066103161,0.453814815
2,0.843835616,0.040694529,0.439813528
2,0.846575342,0.030681876,0.414804991
2,0.849315068,0.031616974,0.382879198
2,0.852054795,0.016308587,0.364065218
2,0.854794521,0.013126886,0.360570852
2,0.857534247,0.016219812,0.358887203
2,0.860273973,0.013950719,0.334911092
2,0.863013699,0.01775503,0.262387128
2,0.865753425,0.044655085,0.235829951
2,0.868493151,0.069484903,0.201736064
2,0.871232877,0.078473683,0.189886989
2,0.873972603,0.087083689,0.162789774
2,0.876712329,0.054845289,0.135859336
2,0.879452055,0.034976226,0.106300182
2,0.882191781,0.02224942,0.108245908
2,0.884931507,0.016308587,0.105315406
2,0.887671233,0.015508427,0.105942804
2,0.890410959,0.012170481,0.099104966
2,0.893150685,0.002002767,0.107602627
2,0.895890411,0.007698581,0.119022848
2,0.898630137,0.002491623,0.126503967
2,0.901369863,0.009922695,0.121810399
2,0.904109589,0.021136772,0.120007624
2,0.906849315,0.033818598,0.114376931
2,0.909589041,0.034063617,0.101884575
2,0.912328767,0.042007218,0.093895185
2,0.915068493,0.075803326,0.091377654
2,0.917808219,0.084258272,0.081688731
2,0.920547945,0.10397109,0.073087828
2,0.923287671,0.121793589,0.062024985
2,0.926027397,0.127666954,0.05163719
2,0.928767123,0.127333159,0.030480396
2,0.931506849,0.113627459,0.013508899
2,0.934246575,0.103080971,0.002223687
2,0.936986301,0.083701947,0
2,0.939726027,0.056090508,0
2,0.942465753,0.025431122,0
2,0.945205479,0.016197322,0
2,0.947945205,0.012481786,0
2,0.950684932,0.006385893,0
2,0.953424658,0,0
2,0.956164384,0,0
2,0.95890411,0,0
2,0.961643836,0,0
2,0.964383562,0,0
2,0.967123288,0,0
2,0.969863014,0,0
2,0.97260274,0,0
2,0.975342466,0,0
2,0.978082192,0,0
2,0.980821918,0,0
2,0.983561644,0,0
2,0.98630137,0,0.00328788
2,0.989041096,0,0.011420221
2,0.991780822,0,0.011420221
2,0.994520548,0,0.004939762
2,0.997260274,0,0
2,1,0,0
3,0,0,0
3,0.002747253,0.011837503,0
3,0.005494505,0.02958508,0
3,0.008241758,0.02958508,0
3,0.010989011,0.035503832,0
3,0.013736264,0.05917016,0
3,0.016483516,0.041422583,0
3,0.019230769,0.053251408,0
3,0.021978022,0.071007663,0
3,0.024725275,0.079885791,0
3,0.027472527,0.094673991,0
3,0.03021978,0.073967039,0
3,0.032967033,0.094673991,0
3,0.035714286,0.124259071,0
3,0.038461538,0.121299695,0
3,0.041208791,0.106511495,0
3,0.043956044,0.115380944,0
3,0.046703297,0.091714615,0
3,0.049450549,0.121299695,0
3,0.052197802,0.094673991,0
3,0.054945055,0.112430246,0
3,0.057692308,0.11834032,0
3,0.06043956,0.11834032,0
3,0.063186813,0.147925399,0
3,0.065934066,0.156803527,0
3,0.068681319,0.162722279,0
3,0.071428571,0.165681654,0
3,0.074175824,0.171600406,0
3,0.076923077,0.162722279,0
3,0.07967033,0.144974702,0
3,0.082417582,0.142015326,0
3,0.085164835,0.150884775,0
3,0.087912088,0.115380944,0
3,0.090659341,0.133137199,0
3,0.093406593,0.144974702,0
3,0.096153846,0.130177823,0
3,0.098901099,0.142015326,0.003058927
3,0.101648352,0.109470871,0
3,0.104395604,0.121299695,0
3,0.107142857,0.109470871,0
3,0.10989011,0.127218447,0
3,0.112637363,0.115380944,0
3,0.115384615,0.112430246,0
3,0.118131868,0.103552119,0
3,0.120879121,0.097633367,0
3,0.123626374,0.106511495,0
3,0.126373626,0.094673991,0
3,0.129120879,0.094673991,0
3,0.131868132,0.11834032,0
3,0.134615385,0.112430246,0
3,0.137362637,0.11834032,0
3,0.14010989,0.147925399,0.003058927
3,0.142857143,0.16864103,0
3,0.145604396,0.180469855,0
3,0.148351648,0.159762903,0
3,0.151098901,0.159762903,0
3,0.153846154,0.180469855,0.006117854
3,0.156593407,0.19822611,0.012235708
3,0.159340659,0.174559782,0
3,0.162087912,0.233729942,0.012235708
3,0.164835165,0.251477518,0.003058927
3,0.167582418,0.278103222,0.003058927
3,0.17032967,0.298818853,0.006117854
3,0.173076923,0.31656643,0.006117854
3,0.175824176,0.322485181,0.018344591
3,0.178571429,0.301778229,0.027521372
3,0.181318681,0.307696981,0.03975708
3,0.184065934,0.381655341,0.042816007
3,0.186813187,0.428996676,0.064219525
3,0.18956044,0.476329333,0.061160598
3,0.192307692,0.541418244,0.076455233
3,0.195054945,0.585800203,0.094799824
3,0.197802198,0.591718955,0.116212313
3,0.200549451,0.633141538,0.177372911
3,0.203296703,0.662726618,0.211012137
3,0.206043956,0.677514819,0.192658575
3,0.208791209,0.659767242,0.204894283
3,0.211538462,0.701181147,0.250769217
3,0.214285714,0.721896778,0.262995954
3,0.217032967,0.727815529,0.241592436
3,0.21978022,0.766270058,0.232415655
3,0.222527473,0.784026313,0.281349516
3,0.225274725,0.77218881,0.308870888
3,0.228021978,0.795863817,0.321097626
3,0.230769231,0.828408272,0.308870888
3,0.233516484,0.890537808,0.266054881
3,0.236263736,0.902366633,0.24771029
3,0.239010989,0.917163512,0.238533509
3,0.241758242,0.979293048,0.29663518
3,0.244505495,0.991130551,0.24771029
3,0.247252747,0.988171175,0.29663518
3,0.25,0.958586095,0.284408443
3,0.252747253,0.994081248,0.278290589
3,0.255494505,0.973374296,0.324156552
3,0.258241758,0.973374296,0.275231662
3,0.260989011,1,0.232415655
3,0.263736264,0.973374296,0.20795321
3,0.266483516,0.946748592,0.241592436
3,0.269230769,0.931951713,0.235474582
3,0.271978022,0.952667344,0.244651363
3,0.274725275,0.97041492,0.275231662
3,0.277472527,0.917163512,0.244651363
3,0.28021978,0.917163512,0.269113808
3,0.282967033,0.92604164,0.229356728
3,0.285714286,0.914204136,0.214071064
3,0.288461538,0.991130551,0.226297801
3,0.291208791,0.896447881,0.223238874
3,0.293956044,0.878700305,0.220179947
3,0.296703297,0.825448897,0.214071064
3,0.299450549,0.843196473,0.250769217
3,0.302197802,0.840237097,0.302753034
3,0.304945055,0.819530145,0.241592436
3,0.307692308,0.786985689,0.229356728
3,0.31043956,0.781066937,0.266054881
3,0.313186813,0.781066937,0.275231662
3,0.315934066,0.733725603,0.250769217
3,0.318681319,0.757400609,0.284408443
3,0.321428571,0.736684978,0.235474582
3,0.324175824,0.757400609,0.275231662
3,0.326923077,0.698230449,0.232415655
3,0.32967033,0.704140523,0.226297801
3,0.332417582,0.739644354,0.226297801
3,0.335164835,0.680474194,0.162078276
3,0.337912088,0.647929739,0.131497977
3,0.340659341,0.639051611,0.16819613
3,0.343406593,0.668636691,0.189599648
3,0.346153846,0.721896778,0.192658575
3,0.348901099,0.659767242,0.16819613
3,0.351648352,0.621304035,0.122321196
3,0.354395604,0.621304035,0.143733685
3,0.357142857,0.621304035,0.131497977
3,0.35989011,0.621304035,0.140674758
3,0.362637363,0.594678331,0.143733685
3,0.365384615,0.547336996,0.165137203
3,0.368131868,0.576922076,0.152901495
3,0.370879121,0.547336996,0.152901495
3,0.373626374,0.606507155,0.155960422
3,0.376373626,0.639051611,0.143733685
3,0.379120879,0.636092235,0.198776429
3,0.381868132,0.62426341,0.232415655
3,0.384615385,0.627222786,0.235474582
3,0.387362637,0.636092235,0.223238874
3,0.39010989,0.659767242,0.174313984
3,0.392857143,0.671596067,0.186540721
3,0.395604396,0.692311698,0.238533509
3,0.398351648,0.695271074,0.211012137
3,0.401098901,0.680474194,0.244651363
3,0.403846154,0.674555443,0.201835356
3,0.406593407,0.665685994,0.232415655
3,0.409340659,0.647929739,0.195717502
3,0.412087912,0.62426341,0.146792612
3,0.414835165,0.585800203,0.137615831
3,0.417582418,0.60354778,0.125380123
3,0.42032967,0.568052627,0.085623043
3,0.423076923,0.541418244,0.073396306
3,0.425824176,0.508873788,0.103976605
3,0.428571429,0.497044963,0.116212313
3,0.431318681,0.476329333,0.113153386
3,0.434065934,0.488166836,0.12843905
3,0.436813187,0.464500508,0.122321196
3,0.43956044,0.464500508,0.094799824
3,0.442307692,0.461541132,0.082573087
3,0.445054945,0.464500508,0.103976605
3,0.447802198,0.470419259,0.097858751
3,0.450549451,0.449703628,0.110094459
3,0.453296703,0.470419259,0.122321196
